1,IA00029IS0003700NRA37N000,2022-03-22T22:31:13Z,03,1,22,25.149,1110,0,10,15,6,0.4
2,IA00029IS0007500WTQUICPIC,2022-03-22T22:30:21Z,03,1,22,1.901,205,1,22,50,46,0.92
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,1,22,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-22T22:34:36Z,03,1,22,8.701,698,0,11,21,16,0.7619047619047619
5,IA00035IS0012000NRA120N00,2022-03-22T22:30:52Z,03,1,22,8.196,557,0,11,16,10,0.625
6,IA00035IS0012000SRA120S00,2022-03-22T22:31:14Z,03,1,22,18.061,926,0,12,17,10,0.5882352941176471
7,IA00080IS0001900ERA19E000,2022-03-22T22:32:33Z,03,1,22,17.536,855,0,13,15,9,0.6
8,IA00080IS0001900WRA19W000,2022-03-22T22:31:16Z,03,1,22,5.661,437,0,11,16,7,0.4375
9,IA00080IS0003200ERA32E000,2022-03-22T22:30:18Z,03,1,22,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-22T22:34:34Z,03,1,22,8.44,580,0,3,5,2,0.4
11,IA00080IS0004400ERA44E000,2022-03-22T22:30:29Z,03,1,22,410.969,13340,0,3,10,4,0.4
12,IA00080IS0008000ERA80E000,2022-03-22T22:30:18Z,03,1,22,14.903,730,0,12,12,6,0.5
13,IA00080IS0008000WRA80W000,2022-03-22T22:30:12Z,03,1,22,6.762,380,0,12,12,5,0.4166666666666667
14,IA00080IS001150OEDALLSCAL,2022-03-22T22:34:32Z,03,1,22,11.826,808,0,3,23,19,0.8260869565217391
15,IA00080IS0014400WPRAIRIEM,2022-03-01T00:00:00Z,3,1,22,4.523,430,1,2,48,24,0.5
16,IA00080IS0014800ERA148E00,2022-03-22T22:30:41Z,03,1,22,4.172,377,0,10,24,15,0.625
17,IA00080IS0014800WRA148W00,2022-03-22T22:31:41Z,03,1,22,17.105,866,0,11,22,14,0.6363636363636364
18,IA00080IS001510OEJASPSCAL,2022-03-22T22:33:30Z,03,1,22,16.376,1006,0,3,24,20,0.8333333333333334
19,IA00080IS0018000ERA180E00,2022-03-22T22:31:30Z,03,1,22,9.145,663,0,11,23,13,0.5652173913043478
20,IA00080IS0018000WRA180W00,2022-03-22T22:30:15Z,03,1,22,12.979,794,0,10,10,5,0.5
21,IA00080IS0018200WKUMandGO,2022-03-22T22:31:12Z,03,1,22,5.001,366,1,17,11,8,0.7272727272727273
22,IA00080IS0020200WKWIKSTAR,2022-03-22T22:32:23Z,03,1,22,12.543,621,1,48,110,4,0.03636363636363636
