1,IA00029IS0003700NRA37N000,2022-03-08T16:00:09Z,03,1,16,25.149,1110,0,10,15,4,0.26666666666666666
2,IA00029IS0007500WTQUICPIC,2022-03-08T16:00:50Z,03,1,16,1.901,205,1,22,50,46,0.92
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,1,16,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-08T16:00:03Z,03,1,16,8.701,698,0,11,21,18,0.8571428571428571
5,IA00035IS0012000NRA120N00,2022-03-08T16:01:17Z,03,1,16,8.196,557,0,11,16,10,0.625
6,IA00035IS0012000SRA120S00,2022-03-08T16:03:20Z,03,1,16,18.061,926,0,12,17,8,0.47058823529411764
7,IA00080IS0001900ERA19E000,2022-03-08T16:00:09Z,03,1,16,17.536,855,0,13,15,8,0.5333333333333333
8,IA00080IS0001900WRA19W000,2022-03-08T16:01:26Z,03,1,16,5.661,437,0,11,16,6,0.375
9,IA00080IS0003200ERA32E000,2022-03-08T16:00:47Z,03,1,16,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-08T16:00:03Z,03,1,16,8.44,580,0,3,5,1,0.2
11,IA00080IS0004400ERA44E000,2022-03-08T16:01:22Z,03,1,16,410.969,13340,0,3,10,6,0.6
12,IA00080IS0008000ERA80E000,2022-03-08T16:00:44Z,03,1,16,14.903,730,0,12,12,3,0.25
13,IA00080IS0008000WRA80W000,2022-03-08T16:00:44Z,03,1,16,6.762,380,0,12,12,10,0.8333333333333334
14,IA00080IS001150OEDALLSCAL,2022-03-08T16:05:00Z,03,1,16,11.826,808,0,3,23,13,0.5652173913043478
15,IA00080IS0014400WPRAIRIEM,2022-03-08T16:00:00Z,03,1,16,4.523,430,1,2,48,35,0.7291666666666666
16,IA00080IS0014800ERA148E00,2022-03-08T16:01:26Z,03,1,16,4.172,377,0,10,24,15,0.625
17,IA00080IS0014800WRA148W00,2022-03-08T16:01:03Z,03,1,16,17.105,866,0,11,22,13,0.5909090909090909
18,IA00080IS001510OEJASPSCAL,2022-03-08T16:03:59Z,03,1,16,16.376,1006,0,3,24,18,0.75
19,IA00080IS0018000ERA180E00,2022-03-08T16:00:22Z,03,1,16,9.145,663,0,11,23,17,0.7391304347826086
20,IA00080IS0018000WRA180W00,2022-03-08T16:03:42Z,03,1,16,12.979,794,0,10,10,3,0.3
21,IA00080IS0018200WKUMandGO,2022-03-08T16:01:43Z,03,1,16,5.001,366,1,17,11,8,0.7272727272727273
22,IA00080IS0020200WKWIKSTAR,2022-03-08T16:02:59Z,03,1,16,12.543,621,1,48,110,80,0.7272727272727273
