1,IA00029IS0003700NRA37N000,2022-03-20T06:51:18Z,03,6,06,25.149,1110,0,10,15,3,0.2
2,IA00029IS0007500WTQUICPIC,2022-03-20T06:50:33Z,03,6,06,1.901,205,1,22,50,38,0.76
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,6,6,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-20T06:54:41Z,03,6,06,8.701,698,0,11,21,14,0.6666666666666666
5,IA00035IS0012000NRA120N00,2022-03-20T06:50:55Z,03,6,06,8.196,557,0,11,16,6,0.375
6,IA00035IS0012000SRA120S00,2022-03-20T06:51:20Z,03,6,06,18.061,926,0,12,17,7,0.4117647058823529
7,IA00080IS0001900ERA19E000,2022-03-20T06:54:48Z,03,6,06,17.536,855,0,13,15,4,0.26666666666666666
8,IA00080IS0001900WRA19W000,2022-03-20T06:51:03Z,03,6,06,5.661,437,0,11,16,4,0.25
9,IA00080IS0003200ERA32E000,2022-03-20T06:50:23Z,03,6,06,13.726,725,0,3,5,1,0.2
10,IA00080IS0003200WRA32W000,2022-03-20T06:54:38Z,03,6,06,8.44,580,0,3,5,3,0.6
11,IA00080IS0004400ERA44E000,2022-03-20T06:54:16Z,03,6,06,410.969,13340,0,3,10,1,0.1
12,IA00080IS0008000ERA80E000,2022-03-20T06:50:23Z,03,6,06,14.903,730,0,12,12,5,0.4166666666666667
13,IA00080IS0008000WRA80W000,2022-03-20T06:50:17Z,03,6,06,6.762,380,0,12,12,6,0.5
14,IA00080IS001150OEDALLSCAL,2022-03-20T06:54:35Z,03,6,06,11.826,808,0,3,23,19,0.8260869565217391
15,IA00080IS0014400WPRAIRIEM,2022-03-01T00:00:00Z,3,6,6,4.523,430,1,2,48,24,0.5
16,IA00080IS0014800ERA148E00,2022-03-20T06:53:48Z,03,6,06,4.172,377,0,10,24,8,0.3333333333333333
17,IA00080IS0014800WRA148W00,2022-03-20T06:52:13Z,03,6,06,17.105,866,0,11,22,6,0.2727272727272727
18,IA00080IS001510OEJASPSCAL,2022-03-20T06:53:36Z,03,6,06,16.376,1006,0,3,24,17,0.7083333333333334
19,IA00080IS0018000ERA180E00,2022-03-20T06:50:01Z,03,6,06,9.145,663,0,11,23,7,0.30434782608695654
20,IA00080IS0018000WRA180W00,2022-03-20T06:53:16Z,03,6,06,12.979,794,0,10,10,2,0.2
21,IA00080IS0018200WKUMandGO,2022-03-20T06:51:18Z,03,6,06,5.001,366,1,17,11,6,0.5454545454545454
22,IA00080IS0020200WKWIKSTAR,2022-03-20T06:52:04Z,03,6,06,12.543,621,1,48,110,46,0.41818181818181815
23,IA00080IS0020800ERA208E00,2022-03-20T06:52:44Z,03,6,06,20.162,930,0,11,22,8,0.36363636363636365
